y,x
14.53,1.52
11.12,1.39
0.24,0.09
0.12,0.19
0.09,0.2
0.08,0.05
84.291039,72.928535
7e-04,0.0069
0.83,0.12
0.12,0.03
0.39,0.19
1.25,0.88
0.1,0.300015
0.03,0.35
0.85,0.899999
1e-04,4e-04
0.12,0.045
0.08,0.22
17.27,10.21
13.24,9.37
7.03,4.71
0.02,0.025
18.325949,8.752022
0.99,1.62
0.09,0.09
0.74,0.5
0.46,0.2
0.16,0.06
0.06,0.28
0.21,0.11
0.01,0.01
0.07,0.09
0.08,0.03
0.01,0.02
1.32,2.29
1.73,2.49
1.1,0.73
0.17,0.15
0.77,0.41
0.109,0.07
0.67,2.01
0.055,0.04
0.01,0.025
27.08,15.2
0.07,0.02
0.01,0.01
0.6,0.4
0.002,0.003
0.01,0.0021
0.73,0.14
0.16,0.1
0.04,0.08
0.04,0.04
0.05,0.04
1.94,0.89
0.03,0.14
0.065,0.15
0.01,0.035
7.460842,8.947428
5.703391,8.195622
0.08,0.07
0.04,0.11
1.16,5.1
8.26,5.83
1.75,6.68
0.12,0.14
0.18,0.35
0.04,0.03
0.075,0.095
0.01,0.07
0.00187,0.034
2e-04,0.0021
54.482803,104.317123
52.5,98.844223
1.66,21.040001
22.867775,27.128435
17.667997,22.641197
0.0015,0.2049
1.34,7.933524
1.23,6.23
2.02,6.16
1.47,3
6.13,43.22356
4.68,39.663311
1.12,8.07
0.21,0.5
9.44,10.024341
0.17,0.25
0.25,0.22
1.01,2.15
3.7,8.6
0.007,0.0075
0.27,1.3
0.8,56.060001
3.510688,12.32839
24.555513,52.388359
0.02,0.02
0.03,0.06
24.64991,32.723763
11.39,9.88
3.97,7.05
0.01,0.025312
30.050426,41.111263
39.305614,44.817348
0.09,0.19
0.11,0.4
0.3,0.86
0.03,0.07
0.0062,0.4799
32.799999,61.41
0.34,2.12
0.18,0.52
5.42,25.965963
2.035858,7.150533
0.51,2.2
119.944183,137.435684
0.0015,0.0082
37.709999,106.410004
1.49,16.02
0.11,0.14
4.1,115.792709
1.04,3.8
40.82,76.297523
19.379999,38.418964
9.23,40.23
0.019,0.048
44.049999,73.389999
0.39,1.99
19.027359,38.454403
5.53,9.83
0.05,0.32
0.03,0.15
0.03,0.06
0.02,0.24
25.285595,28.775583
0.95,3.97
2.9,16.234838
38.226822,72.378319
87.790001,82.230003
0.01,0.03
0.01,0.14
0.06,0.17
10.05,35.049999
0.195,0.24
0.02,0.05
0.1,0.3
23.110001,31.077938
10.484317,22.395298
3.530353,11.026143
47.380001,81.341797
0.08,0.3
0.0348,19.37708
0.26,6.51
7.761741,21.96814
17.09,24.765707
0.69,3.21
28.469999,33.56139
81.699997,107.64666
3.2,4.68
72.828262,93.487206
0.035,9
1.38,4.561979
0.1,0.16
0.003,0.0077
0.76,4.99
0.2,1.8
11.064182,22.267546
0.92,6.62
6.361011,6.618058
3.62,7.23
2.77,6.64
0.18,0.09
0.02,0.17
29.09,53.41
0.58,4.32
0.21,0.7
53.364082,95.306015
0.21,0.32
0.05,0.18
0.001,0.017
0.16,0.06
0.09,0.28
79.099998,125.459999
0.95,2.46
0.42,0.63
4.46,12.86
0.05,0.14
0.11,0.29
5.55,9.63
10.02,27.139999
1.73,24.105486
6e-04,0.0159
1.2,15.8
0.08,25.251318
0.02,0.05
3.53,12.75
0.24,0.4
0.17,0.47
1.28,15.36
0.01606,0.07
0.14,2.68
13.593669,36.621578
0.28,1.16
21.09,27.040001
0.02,0.1
5.53,39.099998
1.487194,16.868853
2.5,2.72
2.792,7.05
1.5,20.577969
0.09,0.07
0.25,0.95
0.01,0.03
0.04,0.09
27.182346,56.713345
5.95,22.137577
56.095539,64.654129
3.94,2.28
0.29,0.35
0.05,0.1
43.299999,40.299999
0.0012,0.016
0.17,1.98
0.01,0.01
9e-04,0.08
0.07,0.11
6.33,10.01
0.1,1.06
7.6,53.450001
74.001869,85.967712
0.01,0.03
0.02,0.11
0.78,10.55
0.001,0.001
1.64,9.227405
0.01,0.02
8.63,11.57
1.17,1.415806
16.323746,31.620335
12.3,55.779999
54.77,54.25
1.95,6.230495
1.65,7.652286
0.03,0.04
6.541651,12.136644
1.95,41.199997
0.82,0.63
0.04,0.22
0.1,0.068182
0.09,0.16
0.21,0.73
0.1,0.32
0.56,2.099999
0.02,0.03
1e-04,10.80001
3.23,25.639999
0.58,1.6
36.881191,33.519138
1.16,1.6
0.87,1.83
162.532379,221.172531
60.48,65.190002
0.12,0.62
0.02,0.03
0.025,0.25
0.255,0.6
0.14,0.49
0.2,1.2
10.35,9.45
40.290539,75.047081
0.01,4.2
0.245,0.26
200,378.857147
6.87,38.200001
1.14,7.85
0.01,0.05
0.02,0.25
0.02,0.46
0.72,3.76
0.2,0.9
0.03,0.05
6.437069,15.893991
6.34,31.719999
0.11,0.6
9.973408,23.971857
1.57037,4.451635
1.906549,3.631066
2.438738,7.290856
0.017,0.007
0.07,0.18
0.13,0.2
0.38,2.449998
0.08,0.37
0.09,0.06
0.4,0.25
27.129999,78.146622
0.1,0.2
14.58,40.580002
3.28,3.9
2.01,5.8
0.55,3.21
0.85,50
12.28,380.5
4.25,4.64
0.15,0.43
26.690632,38.285244
0.05,0.15
0.76,2.5
0.07,4
3.4,6.28
8e-04,8e-04
33.450001,51.330002
1.12,4.05
1,11.53
2.12,6.231414
1.63,5.747098
0.48,1.2
0.21,10.8
5.63,27.625242
0.05,1.354584
7e-04,0.0013
0.19,0.06
1.91,24.660049
0.02,0.12
0.851,6.9
43.111107,63.91404
3.37,12.357832
0.04,0.04
0.08,0.19
0.04,0.03
0.0033,0.02
0.35,1
0.06,1.9
0.1,1.07
9.99,20.57
1.02,3.49
0.63,7.279063
1.41,1.94
0.05,0.07
0.03,0.06
0.22,0.300001
7.82,2.69
0.05,0.05
0.05,0.06
0.03,0.05
0.02,0.02
0.12,0.18
0.09,0.1
0.08,0.06
0.11,0.05
0.11,1.41
0.28,0.29
0.11,0.240005
2.49,1.12
1.91,1.02
0.37,0.285
0.08,0.2
0.02,0.04
18.800798,40.126965
0.42,0.692229
0.27,0.2
0.02,0.05
0.02,0.06
0.16,0.105263
0.06,0.22
10.580555,14.440702
0.1,0.08
0.4,0.11
0.1,0.05
0.012,0.042
0.04474,0.04
0.05,0.03
0.033,0.07
0.03,0.51
0.08,0.02
0.07,0.045
1.8,0.96
0.11,0.06
0.02,0.02
0.1,0.03
0.29,0.649999
0.18,0.81
0.14,0.1
0.25,0.12
1.75,1.4
0.04,0.16
0.07,0.05
0.08,0.6
0.08,0.1
0.54,0.59
1.81,0.92
0.04,0.035
0.03,0.06
0.15,0.06
0.25,2.5
0.53,0.76
0.1,0.1
0.04,0.04
0.5,0.57
0.03,0.05
0.23,0.49
3.55,2.39
2.74,2.19
0.145,0.26
0.03,0.02
0.0033,0.5
0.3,0.6
0.39,0.29
1.47,1.18
0.02,0.05
0.01,0.02
0.01,0.02
0.15,0.11
0.04,0.08
0.23,0.05
3.12,3.41
0.06,0.05
0.05,0.035
0.1,0.07
0.0031,0.015
0.9,0.22
0.06,0.17
0.07,0.065
1e-04,0.2
29.426006,64.20887
25.295618,61.090519
0.04,0.4
0.05,0.3
0.04,0.12
0.11,0.26
0.08,0.05
0.46,0.3
0.04,0.07
0.36,0.2
0.06,0.1
2.88,0.88
0.04,0.02
0.03,0.03
0.095,0.1
0.03,0.03
0.06,0.0375
0.035,0.15
0.2,0.07
0.35,0.165
12.369557,20.80106
9.475121,19.07583
0.07,0.05
0.03,0.04
0.03,0.04
0.29,0.44
0.04,0.06
0.015,0.005
0.03,0.04
0.36,0.31
0.05,0.08
1.09,0.16
0.48,0.08
0.31,0.23
0.07,0.04
0.1,0.07
0.09,0.13
0.86,2.92
0.025,0.02
0.04,0.09
0.14,0.01
0.37,0.05
0.06,0.02
0.1,0.09
0.2,0.025
0.1,0.3
0.08,0.16
0.02,0.04
2.47,3.2
1.75,3.87
0.3,0.15381
7.91,17.060837
3.41,15.48
0.22,0.15
0.2,0.17
0.095,0.17
0.59,0.21
0.07,0.22
0.06,0.04
0.08,0.22
68.931969,79.970329
14.65,11.68024
0.28,0.02
0.09,0.09
0.64,0.8
0.3,0.18
0.06,0.045
0.13,0.2
0.33,0.44
0.07,0.06
0.07,0.11
0.15,0.07
0.06,0.25
0.02,0.04
0.64,0.28
0.12,0.105
0.95,0.97
0.2,0.05
0.16,0.15
0.02,0.05
0.09,0.16
0.1,0.4
0.7,1.45
0.53,1.31
0.09,0.8
1.18,1.13
0.1,0.05
0.12,0.03
0.003,0.003
0.02,0.05
0.29,1.36
0.0118,0.0162
0.1,0.14
0.095,0.105
0.03,0.01
0.14,0.08
0.02,0.04
0.85,1
0.32,0.3
0.05,0.2
0.04,0.06
0.09,0.12
0.07,0.08
1.12,1.62
0.3,0.15
0.05,0.05
0.25,0.11
0.36,0.19
1.45,0.85
0.14,0.03
3e-04,0.001
0.37,0.24
0.01,0.03
0.17,0.05
0.145,0.14
0.05,0.06
9.148937,17.91799
0.02,0.01
0.08,0.03
0.03,0.02
0.03,0.06
0.05,0.02
0.05,0.1
3e-04,0.0025
0.04,0.03
0.1,0.14
11.285315,25.550249
0.73,1.24
0.1,0.03
0.11,0.28
0.2,0.18
0.07,0.35
0.1,0.4
0.08,0.14
0.21,0.19
0.67,0.88
0.14,0.05
0.03,0.02
0.13,0.01
0.08,0.7
1.82,0.91
0.11,0.08
0.24,0.59
0.32,0.28
0.01,0.04
4.07,5.95
0.01,0.02
0.16,0.11
0.11,0.09
0.1,0.19
6.16,2
0.04,0.02
1.35,0.77
0.23,0.52
1e-04,0.1
0.39,1.9
0.46,0.29
1e-04,2e-04
0.003,0.0142
0.00251,0.0138
0.1,0.14
0.93,0.45
0.16,0.24
0.96,0.62
0.09,0.07
0.0065,0.712
0.12,0.03
0.035,0.06
0.28,0.12
0.09,0.06
0.17,0.25
3.580612,2.15537
0.065,0.25
0.1,0.05
5.46,6.27
0.46,1.18
0.01,0.02
1.05,0.3
0.08,0.07
0.07,0.06
7.45,8.791114
0.25,0.6
1.121233,1.061948
0.03,0.03
1.04,0.79
0.06,0.08
26.322306,31.466984
0.01,0.37
0.006,0.02
0.6,1.52
4.435142,2.816457
0.26,0.09
0.09,0.17
0.03,0.1
0.16,0.09
0.13,0.24
0.05,0.05
0.04,0.03
0.8,0.8
0.2,0.14
0.07,0.08
0.25,0.175
2.2,7.348717
0.02,0.03
1.08,0.8
0.12,0.165
0.03,0.06
0.035,0.16
0.01,0.04
0.4,0.3
0.03,0.02
0.055,0.055
2.93,1.34
0.07,0.36
0.035,0.015
0.04,0.02
0.12,0.25
7e-04,0.03
0.01,0.02
0.09,0.11
23.959332,128.935593
0.16,0.52
0.17,0.2
0.02,0.06
0.45,0.4
0.065,0.04
0.16,0.64
0.13,0.140003
0.12,0.11
0.11,0.28
0.11,0.1
0.08,0.04
0.07,0.25
0.2,0.263148
0.05,0.05
0.05,0.1
1.15,2.12
0.09,0.09
0.09,0.19
0.06,0.05
0.01,0.01
0.02,0.02
0.11,0.4
0.01,0.04
0.115,0.035
0.33,0.5
0.05,0.180004
0.08,0.2
0.11,0.245
0.03,0.02
0.7,0.86
0.27,0.3
0.38,1.06
0.045,0.035
0.19,0.04
0.105,0.03
0.26,0.14
0.2,0.18
0.56,1.02
9.08,4.12
0.08,0.03
0.15,0.125
0.25,0.43
0.82,0.69
0.3,0.21
1.9,10
1.66,1.5
0.38,0.62
0.02,0.02
0.05,0.03
0.08,0.03
0.03,0.04
0.28,0.49
0.02,0.22
0.06,0.04
1.09,4.95
0.16,0.2
0.04,0.05
0.08,0.04
0.09,0.15
0.04,0.125
0.2,0.42
0.06,0.05
0.03,0.06
0.25,0.41
0.71,0.42
0.12,0.17
0.24,0.35
0.0014,0.0013
0.24,0.24
0.16,0.14
0.05,0.05
0.06,0.07
0.03,0.01
4.28,11.7
3.3,11.2
0.08,0.04
0.98,1.28
0.75,1.16
15.51,7.46
4.19,5
0.05,0.32
0.3,0.36
0.23,0.25
0.07,0.16
0.03,0.03
0.08,0.05
0.06,0.02
0.13,0.24
0.08,0.06
0.13,0.23
0.15,0.07
0.15,0.125
0.17,0.12
0.05,0.12
0.2,0.32
0.84,0.29
0.185,0.78
0.22,0.1
0.1,0.14
0.06,0.22
0.11,0.05
0.12,0.4
0.06,0.06
0.085,0.1
0.08,0.1
0.107,0.08
0.19,0.15
0.27,0.36
0.06,0.07
0.04,0.01
32.370686,50.741726
0.44,0.42
0.53,0.02
0.26,0.21
0.09,0.03
0.25,0.25
0.11,0.44
0.1,0.5
0.05,0.08
0.035,0.105
0.3,0.55
1.7,0.87
0.0069,0.0188
0.42,0.65
0.055,0.2
0.07,1.61
0.05,1.49
0.4,0.2
0.03,0.03
0.13,0.2
0.095,0.285
0.21,0.15
0.02,0.18
0.01,0.06
0.495,0.16
0.15,0.5
0.02,0.04
0.18,0.44
0.08,0.04
0.06,0.05
0.61,0.03
0.14,0.06
10.35,9.45
0.007,0.004
0.86,4.41257
0.21,0.31
0.1,0.4
0.21,0.06
0.29,0.14
0.16,0.26
0.6,0.02
0.025,0.03
0.2,0.095
0.04,0.11
0.05,0.07
0.47,0.12
0.16,0.09
0.37,0.28
0.25,2.11
0.08,0.02
0.115,0.16
0.08,0.01
0.03,0.03
0.03,0.02
0.12,0.13
0.47,2
0.065,0.04
0.79,0.581818
0.16,0.03
15.3,17.9
1.12,0.66
0.02,0.05
0.63,0.41
0.25,0.2
0.21,0.69
0.1,1
4e-04,0.01
20.215391,27.75687
0.1,0.33
0.11,0.05
0.72,2.51
0.56,2.3
15.93,22.689838
0.26,0.08
0.18,0.19
0.38,0.06
0.12,0.13
0.73,3.02
0.13,0.29
0.45,1.559937
0.23,0.28
0.15,0.14
0.12,0.3
0.68,1.63
0.14,0.1
0.015,0.031
0.235,0.34
0.7,0.44
0.03,0.08
0.41,0.19
0.04,0.01
0.08,0.1
0.68,1.2
3.56,3.46
4.65,3.79
0.1,0.11
34.418159,54.536949
0.04,0.11
0.41,0.36
0.21,0.45
0.24,1.52
0.18,0.18
0.72,1.23
0.56,1.1
0.07,0.07
0.96,1.77
4.01,5.25
1.43,32.399986
0.3,0.13
5.75,13.455031
0.04,0.02
0.02,0.02
0.07,0.08
0.03,0.04
0.12,0.061
0.05,0.03
0.09,0.35
0.15,0.3
0.015,0.03
0.37,0.84
0.05,0.07
0.04,0.02
0.14,0.15
0.08,0.09
0.02,0.04
0.04,0.35
0.94,0.08
0.14,0.14
0.13,0.15
0.16,0.35
0.13,0.1
0.07,0.3
0.07,0.56
0.48,0.68
0.12,0.18
0.13,0.65
0.08,0.06
0.06,0.08
0.155,0.055
0.25,0.55
0.69,1.86
2,3.78
0.0085,0.0042
6.507824,9.249193
33.782959,42.328556
0.02,0.26
18.640425,31.165243
101.411461,117.45121
70.654045,89.54818
8.55,31.23374
8.038242,20.554707
29.714334,44.876919
88.197884,91.9048
0.01,0.06
0.07,0.27
15.36,30.803865
40.021332,54.451954
30.576004,49.962246
0.04,0.15
0.005,0.9
0.67,1.32
6.21,6.580199
67.826775,122.028145
0.11,0.32
53.247631,74.603027
26.057083,52.084431
15.691647,25.960674
34.853424,41.729633
0.007,0.16
47.400028,56.745777
0.75,2
0.11,0.15
18.469999,34.901169
24.8841,55.288235
0.013,0.017
0.01,0.02
1e-04,1e-04
9.28,95.463829
11.345844,17.445204
0.42,0.5
0.72,2.032673
14.2,28.85
25.379999,60.799999
0.15,5.26
16.33,33.290001
16.5,40.240002
8.450354,18.644775
2.9,37.539524
43.478127,66.418724
0.05,0.23
7.94,25.43
3.675961,4.419658
1.856646,4.925747
7.98,43.700001
0.25,0.4
0.27,0.75
5.01,56.250027
0.59,6.65
0.5,3.39
16.57,26.85
0.17,0.9
1.8,5.941805
5.18,7.3
13.23,26.83
15.64122,24.799061
32.301117,75.3647
25.110001,31.200001
6.32,12.23
3.340578,7.48918
2.505896,6.848512
27.612684,63.994343
30.92,61.290001
2.07,6.18
17.31249,25.716293
0.223,1.69
0.39,1.26
5.57,12.884756
4.27,11.815072
1.18,3.35
0.035,0.249
2.38,2.913582
1.34,4.33
14.49,21.992186
80.010117,102.814194
56.52,75.959999
0.06,1.019999
7.814321,22.065756
29.640711,53.054157
9.76,33.900002
1.56,4.019238
15.97,32.636574
6.51,10.52
1e-04,1e-04
0.0068,0.008
0.53,2.5
48.77,59.37706
6.01,11.01
4.27,43.858063
12.743279,20.935163
0.06,0.08
1.97,15.329391
15,19.136696
0.28,0.17
2.05,11.59
8.913481,5.614474
32.921059,44.021038
11.607,22.191597
6,7.331155
16.611877,17.674446
70.869949,69.338081
27.870001,27.845835
41.830002,70.760002
21.522224,104.599388
32.682236,44.070892
22.755791,28.534531
53.186623,49.417027
40.728683,45.256424
32.19022,26.361902
16.308897,24.064081
38.520161,46.169853
15.43,34.674686
79.016167,80.348091
36.380001,46.094936
14.607322,28.893711
36,29.38928
27.021046,30.084913
37.234745,37.804623
20.33,32.966068
1.47,4.32
72.860001,73.77623
21.615412,29.969963
32.450001,52.167259
49.046642,51.904488
23.077579,35.589062
39.452179,47.131359
37.77174,41.144169
27.860001,48.519783
18.200001,32.848591
28.507971,70.440216
35.568241,36.9291
48.066326,46.090397
8.88,5.603651
22.075689,40.63694
28.40106,39.410107
0.08,0.089999
47.290001,35.142078
37.259998,111.228073
55.689999,45.711411
59.989902,50.018288
45.928455,45.872608
40.360001,37.473267
10.907093,15.558753
37.360001,52.71431
50.950001,66.00219
23.805595,48.393372
36.502117,48.399277
30.090502,62.499413
6.928411,11.473619
9.649351,13.943718
0.7,0.6
16.469999,71.190369
4.71,26.319336
22.912256,21.37327
14.298306,40.145477
6.42,20.745266
12.408942,27.404045
19.171137,20.656237
0.0022,0.0031
25.112612,42.596664
49.459999,56.619999
39.050022,39.279835
1e-04,5e-04
18.398102,34.402328
6.83,17.84
23.009586,18.562019
22.044367,24.595129
75.450279,76.160423
9.75,11.2
49.049999,29.776194
30.177185,43.462967
75.583641,58.649586
22.532812,21.530695
51.701145,47.369385
20.85,36.01321
47.535355,42.481113
0.14,0.42
15.32,7.8
0.53,0.1
6.32,6.44
4.85,5.89
1.27,1.41
22.639999,11.57
11.38,5.93
1.9,1.44
6.487261,3.130361
1.05,0.56
20.5,9.85
0.16,0.43
1.81,1.03
25.46512,15.162066
0.46,0.87
0.0264,0.02
0.06,0.06
18.219999,10.01
13.94,9.18
36.387974,27.773325
27.822376,25.399872
3.87,2.013072
0.3,1.4
0.2,0.09
83.838493,58.658562
0.02,0.03
0.35,3.76
0.009,0.04
0.08,0.23
1e-04,2e-04
0.008,0.021
0.0021,0.003
48.39809,49.904545
0.06,0.13
1.28,4.31216
28.09,23.26
0.06,0.02
30.308681,28.991419
1.57,2.1
0.18,0.16
0.03,0.01
12.96,12.54
1.5,1.39
22.570524,35.935764
1.63,2
42.306511,32.496315
46.560001,43.522858
47.200001,27
13.21,23.120001
42.555145,54.637646
50.27,39.202015
132.645599,96.906403
27.460796,16.568193
31.620001,35.49334
29.91,20.610001
5.554668,12.76223
0.5,0.5
0.81,1.15
75.260002,100.048828
0.36,0.36
0.59,3.00006
27.762377,61.23587
7e-04,0.0025
426.328064,374.746155
14.4,20.49
37.225323,27.468706
20.699423,24.449183
9.47,8.07
6.83,17.84
34.938324,36.895329
104.308929,96.153061
95.660004,68.452843
54.259998,42.160767
3.14,7.06
73.555771,50.574955
1.05,1.34
298.866394,201.424438
106.137695,72.680222
5.44,8.92
0.0015,0.0055
74.697701,90.592697
114.980003,64.515404
45.573151,84.982437
6.56,9.1
0.012,0.0091
6.52,14.928594
10.468622,12.935724
0.08,0.08
0.07,6.2
0.09,1.22
16.540001,16.191114
3.39,4.620235
0.21,0.15
2.352027,5.626883
35.279999,14.69
6.7,14.49
34.758846,17.341692
1.46,3.78
11.3,35.849998
53.230076,46.683681
0.2,0.24
28.631596,21.676504
2.549997,2.759997
50.68,80.830002
77.998688,64.612923
23.195124,30.420876
19.297758,24.31019
3.4,11.315619
26.672173,20.020876
7.63,15.609787
21.709999,24.22052
0.1,0.77
27.438112,32.655991
11.69,28.83
44.097839,36.28471
0.07,0.08
0.41,0.59
0.36,0.65
0.07,0.06
3.24,17.4
0.005,0.02
0.0099,0.04
0.05,0.25
0.04,0.09
0.0346,0.056
17.02,14.824672
0.05,0.21
0.02,0.01
0.03,0.05
0.16,0.46
3.5,17.5
0.04,0.25
0.11,0.59
0.0325,3.3
0.4999,2.2
0.06,0.33
14.89,11.73
0.1199,16.6
52.11021,87.214828
0.02,0.05
0.01,0.0079
0.07,0.07
0.04,0.1
1e-04,1e-04
80.983841,62.991627
0.027,0.16
0.04,0.02
10.08,22.15
0.5,0.75
0.09,0.1
65.800003,84.349998
1.65,1
0.0088,0.004
2930,2852
1.75,2
14.85,16.459999
0.16,17.889999
0.08,0.38
0.4,0.23
0.051,1.18
3e-04,1.1
8.99,12.931583
5.41,13.36944
0.41,1.82
0.32,0.46
4.94,5.08
0.07,0.22
7.63,21.441341
13.775148,21.981033
0.01,0.05
9.55,43.09
5.532459,6.887013
6.26,8.050332
6.35,5.34
0.11,0.21
0.04,0.48
3.58,3.98
10.68,45.71714
0.06,0.18
0.003,0.01
0.03,0.08
3e-04,0.0022
5.97,24.01
0.078857,0.10084
3.51542,8.725242
0.74,3.799093
14.262368,28.573734
0.3,0.34
118.87841,157.915543
124.199997,140.800003
0.2,1.25
18.724432,26.178438
22.719999,44.066467
2.103956,5.265349
9.158137,47.134193
7.09705,15.463741
0.19,3.69
2.44,27.815184
1e-04,0.0066
0.02,0.02
14.137931,1025.862061
0.08,1
61.282318,96.670555
0.04,0.34
2.300693,8.894769
0.042,0.0032
0.0062,0.025
0.0011,0.0022
0.12,0.32
0.006,0.0192
8.950549,25.93339
4.78,95.199997
1e-04,0.0084
19.370354,32.977459
0.01,0.5
1.5,5.737771
1.27,7.009846
7.29,16.82
2.77,14.121459
3.15,14.71
0.01,13.5
0.002,0.0075
0.05,0.18
0.28,1.9
0.92,2.9
0.0019,0.0025
0.65,13.79
15.24,29.696463
0.73,4.1
0.06,0.1
1.51,7.635718
1e-04,6e-04
2.97,35.285789
4.052866,22.705221
0.0011,0.0033
0.03,0.28
0.07,0.31
0.065,0.059
0.76,10.44
10.99,37.808857
2.31,9.879239
12.5,63.349998
1.75,25.352711
0.01,0.04
1.99,13.169731
7.37,88.489998
1e-04,1e-04
2.41,4.76
0.08,1.25
0.03,1.68
47.657478,67.001152
0.7,23.99
0.17,1.85
10.74609,67.489243
2.97,19.740448
4.84,14.517065
14.1,121.132912
0.03,0.04
23.85,264.844421
116.809998,140.260132
0.03,0.01
8.8,17.076931
0.21,0.850976
0.12,0.41
7.45,11.789883
0.99,1.85
0.0015,0.0042
54.43,100.769997
1e-04,1e-04
0.25,1.42
37.919998,32.369999
191.327133,136.226089
1e-04,1e-04
12.66,15.342858
31.166862,30.730558
0.65,0.075
27.120001,34.880001
7.02,16.9
1.72,3.55
37.830002,39.135651
234.789993,223.300003
111.599998,117.989998
0.03,0.12
1.34,5
28.662628,27.962633
17.41,18.389999
105.226028,95.069153
0.05,0.04
33.053135,60.632469
3.51,8.82
1,2.31
68,7.99754
88.050003,62
13.581709,21.707508
67.52317,64.632057
63.700001,43.380001
26.598463,15.242758
12.526866,10.751118
8.84,15.94
17.579178,13.781764
33.560001,41.849998
113.155731,92.206757
51.733967,58.66021
34.389999,26.16
44.68,25.23
1e-04,1e-04
8.678173,12.502521
8.38,12.57
21.294996,17.886881
0.02,0.11
9.6,13.77
62.432415,49.702412
28.030001,22.26
14.3,4.3
0.05,0.26
0.05,5.13
0.02,0.02
41.773453,34.768291
16.68,10.97
44.436371,61.638508
30.371357,17.287086
0.88,4.676272
56.52,63.700001
0.01,0.2
22.97678,30.962545
0.58,0.488
31.763672,13.552723
0.57,1.64
70.089996,95.5
2.65,9.91
100.269997,97.480003
1.8,18.73
129.440002,101.52301
5.99,16.56624
2.540973,1.224741
1.56,2.67
22.870001,21.531412
11.74,11.22
89.5,91.796501
0.22,0.48
101.748878,64.61972
0.07,0.07
182.880005,220.399994
34.278568,36.981438
1e-04,5e-04
0.69,0.82
2.1,0.64
142.410004,68.7808
78.580002,101.828331
19.389954,7.113908
0.76,0.77
97.94854,55.673016
1.22,0.98
20.6943,16.788198
23.215811,20.152145
0.0106,1.4
0.635,0.373
2.08,4.1
0.55,0.47
57.360001,17.139999
108.154991,82.636154
11.98,4.65
2.62,5.04
0.122,8.49
12.17,10.8
24.049999,33
1.88,1.1
43.276436,36.617725
0.0312,0.031
48.931545,42.039642
0.83,1
164.226196,82.054214
114.591087,111.210251
1e-04,0.0014
42.974983,7.985086
0.019,0.087
1.89,5.05
8.32,5.68
77.477081,44.674053
28.27,32.09309
4,54.000004
13.139506,11.642126
19.895977,37.114216
32.614994,27.971949
51.859211,33.493896
3,2.35
20.132723,16.897921
25.100237,15.89207
0.0018,0.0022
1.28,2.09
19.114822,24.961563
14.374729,14.163479
19.16,33.509998
4.53,2.53
67.061417,37.086758
126.355118,107.151245
99.233009,73.921494
49.607239,25.720009
20.653587,15.106958
48.948048,30.954245
118.029106,105.692009
1.1,1.15
2.13,2.925926
30.344278,23.843103
64.134819,46.548519
1e-04,0.2
0.07,0.25
43.786388,34.716545
23.5,30.659929
10.493726,11.694378
6.126081,3.833162
110.158989,83.535454
37.036316,24.228539
18.362671,14.72695
3.49,6.09
103.648514,91.570137
0.67,0.28
0.08,0.04
0.68,0.729531
37.759998,18.6
0.63,0.29
65.41127,75.24511
65.779999,33.425068
0.1,0.8
56.708416,29.087597
0.43,0.27
0.0045,0.009
0.8,0.35
52.02,51.0914
11.5,12.21
17.643177,21.555111
0.12,0.07
2.17,2.18
1.25,2.419504
0.2,61
4.79,6.39
0.03,0.1
36.816975,52.202305
0.1801,1.18
0.01,0.59
1.68,1.3
2.65,2.47
7.11,15.01
0.04,0.05
41.900002,33.114796
0.03,0.03
24.26,9.19
14.466382,8.04425
8e-04,0.0039
4.49,7.3
0.13,0.12
19.914761,23.902548
129.486664,80.196411
9.99,12.49
1e-04,1e-04
29.628521,19.129112
0.26,0.33
25.639999,23.08
8e-04,0.0018
23.25,21.134205
49.925171,28.320555
86.669998,44.919998
55.997517,20.424246
6.509994,9.44999
1.5,5.19
86.252808,86.640839
39.095032,32.67345
7.34,13.47
0.01,0.02
7.848402,3.842062
55.490002,29.790001
2.65,4.27
0.035,0.22
0.18,0.19
74.230003,29.4
25.730347,13.883698
34.5345,21.901037
40.939327,28.97028
63.111153,36.847172
23.038504,13.93285
30.107237,20.409313
52.212952,30.742064
15.405661,13.678791
18.567251,25.175055
208.940002,124.769997
56.0481,45.664604
1.65,2.36
0.65,4.15
0.34,0.2
27.24,16.777334
23.860001,20.200001
1.551906,1.640586
75.629997,54.709999
21.558784,16.234913
99.610001,53.630001
13.39,16.633764
131.070007,82.429001
16.68,23.620806
13.64,7.77
37.349998,21.900404
0.2,0.42
73.454796,36.432823
11.24,6.62
17.32,12.05818
1e-04,0.025
68.886543,43.545246
78.18,59.064117
70.553619,60.233238
50.744797,36.89259
41,24.290001
52.970001,46.549999
2.02,5.519779
0.84,1.21
13.591598,11.694685
39.769398,45.368801
0.35,0.3
45.379219,43.788673
20.902283,12.918111
32.281506,35.968407
18.790001,31.190001
74.104889,61.715004
47.019726,31.251745
49.404953,47.868126
50.564236,36.47414
62.016407,65.764641
22.889999,25.25
1e-04,2e-04
44.5201,26.778431
10.367181,10.356431
9.736581,6.367601
62.91,67.599998
50.846786,35.524345
38.930199,32.422215
6.15,8.985373
3.91,2.8
6e-04,0.032
14.203677,28.528286
7.786065,9.339346
75.100876,47.476109
1.12,2.23
20.542826,22.621664
5.52,15.39
37.419098,37.283569
0.18,0.44
